id	name	full_time_course	time_18h	time_48h
ENSG00000197933	ZNF823	non-DE	non-DE	Yers-Salm
ENSG00000197935	ZNF311	non-DE	non-DE	non-DE
ENSG00000197937	ZNF347	non-DE	non-DE	non-DE
ENSG00000197943	PLCG2	Yers-Salm	non-DE	non-DE
ENSG00000197948	FCHSD1	18 h	All	Yers-Salm
ENSG00000197951	ZNF71	Yers-Salm	non-DE	non-DE
ENSG00000197956	S100A6	non-DE	Yers-Salm	non-DE
ENSG00000197958	RPL12	18 & 48 h	All	All
ENSG00000197959	DNM3	48 h	non-DE	All
ENSG00000197961	ZNF121	18 h	Virulent	non-DE
ENSG00000197965	MPZL1	All	All	All
ENSG00000197969	VPS13A	non-DE	non-DE	non-DE
ENSG00000197971	MBP	48 h	non-DE	All
ENSG00000197976	AKAP17A	18 h	Virulent	non-DE
ENSG00000197982	C1orf122	18 & 48 h	All	All
ENSG00000197993	KEL	non-DE	non-DE	non-DE
ENSG00000198000	NOL8	18 h	Virulent	Yers-Salm
ENSG00000198001	IRAK4	18 h	Virulent	non-DE
ENSG00000198003	CCDC151	non-DE	non-DE	Yers-Salm
ENSG00000198010	DLGAP2	18 h	Yers-Salm	non-DE
ENSG00000198015	MRPL42	non-DE	Virulent	non-DE
ENSG00000198018	ENTPD7	18 & 48 h	All	All
ENSG00000198019	FCGR1B	48 h	non-DE	MTB
ENSG00000198026	ZNF335	18 h	All	Yers-Salm
ENSG00000198034	RPS4X	18 & 48 h	All	All
ENSG00000198035	AGAP9	48 h	non-DE	All
ENSG00000198039	ZNF273	Yers-Salm	non-DE	non-DE
ENSG00000198040	ZNF84	18 & 48 h	All	All
ENSG00000198042	MAK16	18 h	Virulent	non-DE
ENSG00000198053	SIRPA	18 & 48 h	All	All
ENSG00000198055	GRK6	Yers-Salm	non-DE	non-DE
ENSG00000198056	PRIM1	18 h	All	Yers-Salm
ENSG00000198060	MARCH5	Yers-Salm	Yers-Salm	non-DE
ENSG00000198064	RP11-347C12.1	48 h	non-DE	All
ENSG00000198081	ZBTB14	Yers-Salm	non-DE	non-DE
ENSG00000198087	CD2AP	non-DE	non-DE	non-DE
ENSG00000198089	SFI1	18 h	All	Yers-Salm
ENSG00000198093	ZNF649	non-DE	Yers-Salm	non-DE
ENSG00000198105	ZNF248	48 h	non-DE	MTB
ENSG00000198113	TOR4A	18 h	Virulent	non-DE
ENSG00000198121	LPAR1	18 & 48 h	All	All
ENSG00000198130	HIBCH	18 h	All	Yers-Salm
ENSG00000198131	ZNF544	18 & 48 h	Virulent	All
ENSG00000198133	TMEM229B	Yers-Salm	non-DE	non-DE
ENSG00000198142	SOWAHC	18 & 48 h	All	All
ENSG00000198146	ZNF770	non-DE	non-DE	non-DE
ENSG00000198150	AC135178.1	48 h	non-DE	All
ENSG00000198157	HMGN5	non-DE	non-DE	non-DE
ENSG00000198160	MIER1	18 & 48 h	All	All
ENSG00000198162	MAN1A2	non-DE	non-DE	non-DE
ENSG00000198168	SVIP	non-DE	non-DE	non-DE
ENSG00000198169	ZNF251	18 h	Virulent	non-DE
ENSG00000198171	DDRGK1	non-DE	non-DE	non-DE
ENSG00000198176	TFDP1	non-DE	Yers-Salm	non-DE
ENSG00000198182	ZNF607	Yers-Salm	non-DE	non-DE
ENSG00000198185	ZNF334	non-DE	non-DE	non-DE
ENSG00000198189	HSD17B11	48 h	Yers-Salm	MTB
ENSG00000198198	SZT2	18 h	Yers-Salm	Yers-Salm
ENSG00000198203	SULT1C2	non-DE	Yers-Salm	non-DE
ENSG00000198205	ZXDA	non-DE	non-DE	non-DE
ENSG00000198208	RPS6KL1	18 & 48 h	All	Yers-Salm
ENSG00000198218	QRICH1	non-DE	Yers-Salm	non-DE
ENSG00000198223	CSF2RA	All	All	All
ENSG00000198225	FKBP1C	non-DE	non-DE	non-DE
ENSG00000198231	DDX42	non-DE	non-DE	non-DE
ENSG00000198242	RPL23A	18 & 48 h	Virulent	All
ENSG00000198246	SLC29A3	Yers-Salm	non-DE	non-DE
ENSG00000198252	STYX	18 h	All	non-DE
ENSG00000198258	UBL5	non-DE	non-DE	non-DE
ENSG00000198265	HELZ	non-DE	non-DE	non-DE
ENSG00000198270	TMEM116	non-DE	non-DE	non-DE
ENSG00000198276	UCKL1	18 h	All	non-DE
ENSG00000198286	CARD11	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000198298	ZNF485	18 h	All	non-DE
ENSG00000198301	SDAD1	18 h	Virulent	non-DE
ENSG00000198315	ZKSCAN8	non-DE	non-DE	non-DE
ENSG00000198324	FAM109A	18 & 48 h	Virulent	All
ENSG00000198331	HYLS1	18 & 48 h	All	All
ENSG00000198342	ZNF442	Yers-Salm	Yers-Salm	non-DE
ENSG00000198346	ZNF813	Yers-Salm	Yers-Salm	non-DE
ENSG00000198355	PIM3	All	All	All
ENSG00000198356	ASNA1	18 h	Virulent	Yers-Salm
ENSG00000198363	ASPH	non-DE	non-DE	non-DE
ENSG00000198369	SPRED2	18 & 48 h	Virulent	All
ENSG00000198373	WWP2	non-DE	non-DE	non-DE
ENSG00000198380	GFPT1	Yers-Salm	non-DE	non-DE
ENSG00000198382	UVRAG	non-DE	non-DE	non-DE
ENSG00000198393	ZNF26	Yers-Salm	non-DE	non-DE
ENSG00000198399	ITSN2	18 h	Virulent	non-DE
ENSG00000198408	MGEA5	18 h	All	non-DE
ENSG00000198417	MT1F	48 h	Yers-Salm	All
ENSG00000198420	FAM115A	18 h	non-DE	Yers-Salm
ENSG00000198429	ZNF69	48 h	non-DE	All
ENSG00000198431	TXNRD1	18 & 48 h	All	MTB
ENSG00000198435	NRARP	non-DE	non-DE	non-DE
ENSG00000198440	ZNF583	18 h	Virulent	non-DE
ENSG00000198444	F8A2	18 h	All	non-DE
ENSG00000198453	ZNF568	Yers-Salm	non-DE	non-DE
ENSG00000198455	ZXDB	non-DE	non-DE	non-DE
ENSG00000198464	ZNF480	18 & 48 h	All	All
ENSG00000198466	ZNF587	18 h	Virulent	non-DE
ENSG00000198467	TPM2	18 h	All	non-DE
ENSG00000198477	ZNF280B	non-DE	non-DE	non-DE
ENSG00000198482	ZNF808	non-DE	non-DE	non-DE
ENSG00000198483	ANKRD35	18 h	Virulent	non-DE
ENSG00000198492	YTHDF2	non-DE	non-DE	non-DE
ENSG00000198498	TMA16	18 h	All	non-DE
ENSG00000198502	HLA-DRB5	non-DE	non-DE	Yers-Salm
ENSG00000198513	ATL1	18 & 48 h	All	MTB
ENSG00000198517	MAFK	18 h	All	non-DE
ENSG00000198520	C1orf228	48 h	Yers-Salm	MTB
ENSG00000198521	ZNF43	non-DE	non-DE	non-DE
ENSG00000198522	GPN1	18 h	All	non-DE
ENSG00000198535	C2CD4A	18 & 48 h	All	Yers-Salm
ENSG00000198538	ZNF28	non-DE	non-DE	non-DE
ENSG00000198546	ZNF511	18 h	Virulent	non-DE
ENSG00000198551	ZNF627	non-DE	Yers-Salm	non-DE
ENSG00000198554	WDHD1	18 h	All	non-DE
ENSG00000198556	ZNF789	Yers-Salm	non-DE	non-DE
ENSG00000198561	CTNND1	48 h	Yers-Salm	All
ENSG00000198563	DDX39B	non-DE	non-DE	non-DE
ENSG00000198576	ARC	non-DE	non-DE	Yers-Salm
ENSG00000198585	NUDT16	18 & 48 h	All	All
ENSG00000198586	TLK1	18 & 48 h	MTB	MTB
ENSG00000198589	LRBA	non-DE	non-DE	non-DE
ENSG00000198598	MMP17	non-DE	non-DE	non-DE
ENSG00000198604	BAZ1A	18 & 48 h	All	All
ENSG00000198612	COPS8	non-DE	Yers-Salm	non-DE
ENSG00000198624	CCDC69	18 & 48 h	All	All
ENSG00000198625	MDM4	18 h	All	non-DE
ENSG00000198633	ZNF534	18 h	All	Yers-Salm
ENSG00000198642	KLHL9	non-DE	Virulent	non-DE
ENSG00000198646	NCOA6	18 h	Virulent	non-DE
ENSG00000198648	STK39	18 h	All	non-DE
ENSG00000198663	C6orf89	non-DE	Yers-Salm	non-DE
ENSG00000198668	CALM1	All	All	All
ENSG00000198673	FAM19A2	18 h	Yers-Salm	Yers-Salm
ENSG00000198677	TTC37	non-DE	non-DE	non-DE
ENSG00000198680	TUSC1	Yers-Salm	non-DE	Yers-Salm
ENSG00000198682	PAPSS2	48 h	non-DE	All
ENSG00000198689	SLC9A6	non-DE	non-DE	non-DE
ENSG00000198690	FAN1	non-DE	non-DE	non-DE
ENSG00000198692	EIF1AY	non-DE	non-DE	non-DE
ENSG00000198695	MT-ND6	48 h	non-DE	All
ENSG00000198700	IPO9	non-DE	non-DE	non-DE
ENSG00000198707	CEP290	non-DE	non-DE	non-DE
ENSG00000198712	MT-CO2	48 h	non-DE	All
ENSG00000198715	C1orf85	48 h	non-DE	All
ENSG00000198718	FAM179B	18 h	All	Yers-Salm
ENSG00000198719	DLL1	non-DE	non-DE	non-DE
ENSG00000198720	ANKRD13B	18 h	All	non-DE
ENSG00000198721	ECI2	48 h	non-DE	All
ENSG00000198722	UNC13B	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000198727	MT-CYB	Yers-Salm	non-DE	non-DE
ENSG00000198728	LDB1	48 h	non-DE	MTB
ENSG00000198729	PPP1R14C	48 h	Yers-Salm	All
ENSG00000198730	CTR9	non-DE	non-DE	non-DE
ENSG00000198734	F5	non-DE	non-DE	non-DE
ENSG00000198736	MSRB1	non-DE	non-DE	non-DE
ENSG00000198740	ZNF652	48 h	non-DE	All
ENSG00000198742	SMURF1	18 & 48 h	All	All
ENSG00000198743	SLC5A3	18 & 48 h	All	All
ENSG00000198746	GPATCH3	non-DE	non-DE	non-DE
ENSG00000198752	CDC42BPB	18 h	All	non-DE
ENSG00000198753	PLXNB3	non-DE	non-DE	non-DE
ENSG00000198755	RPL10A	18 & 48 h	All	Yers-Salm
ENSG00000198756	COLGALT2	18 & 48 h	All	All
ENSG00000198763	MT-ND2	non-DE	non-DE	non-DE
ENSG00000198768	APCDD1L	48 h	non-DE	All
ENSG00000198771	RCSD1	All	Yers-Salm	MTB
ENSG00000198783	ZNF830	non-DE	non-DE	non-DE
ENSG00000198785	GRIN3A	18 h	MTB	non-DE
ENSG00000198786	MT-ND5	non-DE	non-DE	non-DE
ENSG00000198791	CNOT7	non-DE	non-DE	non-DE
ENSG00000198792	TMEM184B	Yers-Salm	non-DE	non-DE
ENSG00000198793	MTOR	non-DE	non-DE	non-DE
ENSG00000198794	SCAMP5	All	All	All
ENSG00000198795	ZNF521	18 & 48 h	All	All
ENSG00000198796	ALPK2	18 & 48 h	All	All
ENSG00000198799	LRIG2	non-DE	Yers-Salm	non-DE
ENSG00000198804	MT-CO1	18 h	Virulent	non-DE
ENSG00000198805	PNP	18 & 48 h	All	All
ENSG00000198814	GK	All	All	All
ENSG00000198815	FOXJ3	non-DE	non-DE	Yers-Salm
ENSG00000198816	ZNF358	non-DE	non-DE	non-DE
ENSG00000198818	SFT2D1	non-DE	non-DE	non-DE
ENSG00000198824	CHAMP1	non-DE	non-DE	non-DE
ENSG00000198825	INPP5F	18 h	Virulent	non-DE
ENSG00000198826	ARHGAP11A	18 h	All	Yers-Salm
ENSG00000198829	SUCNR1	Yers-Salm	non-DE	non-DE
ENSG00000198830	HMGN2	non-DE	non-DE	Yers-Salm
ENSG00000198832	RP3-412A9.11	18 & 48 h	All	All
ENSG00000198833	UBE2J1	18 & 48 h	All	All
ENSG00000198836	OPA1	non-DE	non-DE	non-DE
ENSG00000198837	DENND4B	18 h	All	non-DE
ENSG00000198838	RYR3	non-DE	Yers-Salm	non-DE
ENSG00000198839	ZNF277	18 h	All	non-DE
ENSG00000198840	MT-ND3	Yers-Salm	non-DE	non-DE
ENSG00000198841	KTI12	18 h	Yers-Salm	Yers-Salm
ENSG00000198843	SELT	non-DE	non-DE	non-DE
ENSG00000198848	CES1	18 & 48 h	Virulent	All
ENSG00000198853	RUSC2	All	All	All
ENSG00000198855	FICD	18 & 48 h	All	All
ENSG00000198856	OSTC	18 h	Virulent	non-DE
ENSG00000198858	R3HDM4	18 h	All	Yers-Salm
ENSG00000198860	TSEN15	18 h	All	non-DE
ENSG00000198862	LTN1	non-DE	non-DE	non-DE
ENSG00000198863	RUNDC1	18 h	Virulent	Yers-Salm
ENSG00000198865	CCDC152	18 & 48 h	All	All
ENSG00000198873	GRK5	18 h	MTB	non-DE
ENSG00000198874	TYW1	non-DE	non-DE	non-DE
ENSG00000198876	DCAF12	non-DE	non-DE	non-DE
ENSG00000198879	SFMBT2	Yers-Salm	non-DE	non-DE
ENSG00000198886	MT-ND4	Yers-Salm	non-DE	non-DE
ENSG00000198887	SMC5	non-DE	non-DE	non-DE
ENSG00000198888	MT-ND1	non-DE	non-DE	non-DE
ENSG00000198890	PRMT6	18 h	All	non-DE
ENSG00000198892	SHISA4	18 h	All	non-DE
ENSG00000198894	KIAA1737	48 h	non-DE	All
ENSG00000198898	CAPZA2	non-DE	non-DE	non-DE
ENSG00000198899	MT-ATP6	Yers-Salm	non-DE	non-DE
ENSG00000198900	TOP1	18 h	All	non-DE
ENSG00000198901	PRC1	18 h	All	Yers-Salm
ENSG00000198909	MAP3K3	Yers-Salm	non-DE	non-DE
ENSG00000198910	L1CAM	18 h	All	non-DE
ENSG00000198911	SREBF2	non-DE	non-DE	non-DE
ENSG00000198912	C1orf174	18 h	Virulent	non-DE
ENSG00000198915	RASGEF1A	non-DE	non-DE	non-DE
ENSG00000198917	C9orf114	18 h	All	non-DE
ENSG00000198918	RPL39	18 & 48 h	All	Yers-Salm
ENSG00000198919	DZIP3	non-DE	Yers-Salm	non-DE
ENSG00000198920	KIAA0753	non-DE	non-DE	non-DE
ENSG00000198924	DCLRE1A	18 h	All	non-DE
ENSG00000198925	ATG9A	non-DE	non-DE	non-DE
ENSG00000198929	NOS1AP	non-DE	non-DE	non-DE
ENSG00000198931	APRT	18 h	All	Yers-Salm
ENSG00000198932	GPRASP1	non-DE	non-DE	non-DE
ENSG00000198933	TBKBP1	48 h	non-DE	All
ENSG00000198937	CCDC167	18 h	Virulent	Yers-Salm
ENSG00000198938	MT-CO3	non-DE	non-DE	non-DE
ENSG00000198945	L3MBTL3	non-DE	Yers-Salm	non-DE
ENSG00000198947	DMD	48 h	non-DE	All
ENSG00000198951	NAGA	18 h	Virulent	non-DE
ENSG00000198952	SMG5	non-DE	non-DE	non-DE
ENSG00000198954	KIAA1279	non-DE	Yers-Salm	non-DE
ENSG00000198959	TGM2	18 & 48 h	All	All
ENSG00000198960	ARMCX6	non-DE	non-DE	Yers-Salm
ENSG00000198961	PJA2	18 h	Virulent	non-DE
ENSG00000198964	SGMS1	18 h	All	non-DE
ENSG00000203326	ZNF525	non-DE	Yers-Salm	non-DE
ENSG00000203392	AC105020.1	18 h	Virulent	non-DE
ENSG00000203485	INF2	non-DE	non-DE	Yers-Salm
ENSG00000203666	EFCAB2	non-DE	non-DE	non-DE
ENSG00000203667	COX20	non-DE	non-DE	non-DE
ENSG00000203668	CHML	non-DE	non-DE	non-DE
ENSG00000203685	C1orf95	non-DE	Yers-Salm	Yers-Salm
ENSG00000203705	TATDN3	non-DE	Yers-Salm	non-DE
ENSG00000203710	CR1	Yers-Salm	Yers-Salm	non-DE
ENSG00000203724	C1orf53	18 h	Virulent	non-DE
ENSG00000203747	FCGR3A	non-DE	non-DE	non-DE
ENSG00000203760	CENPW	18 h	All	Yers-Salm
ENSG00000203772	SPRN	18 h	Yers-Salm	non-DE
ENSG00000203778	FAM229B	non-DE	non-DE	Yers-Salm
ENSG00000203780	FANK1	Yers-Salm	non-DE	non-DE
ENSG00000203791	METTL10	non-DE	non-DE	non-DE
ENSG00000203797	DDO	Yers-Salm	non-DE	Yers-Salm
ENSG00000203805	PPAPDC1A	18 h	Virulent	non-DE
ENSG00000203812	HIST2H2AA4	18 & 48 h	All	All
ENSG00000203827	NBPF16	non-DE	Yers-Salm	non-DE
ENSG00000203832	NBPF20	non-DE	Yers-Salm	non-DE
ENSG00000203836	NBPF24	18 h	Virulent	non-DE
ENSG00000203879	GDI1	18 h	All	non-DE
ENSG00000203880	PCMTD2	non-DE	non-DE	non-DE
ENSG00000203950	FAM127B	non-DE	non-DE	non-DE
ENSG00000203965	EFCAB7	non-DE	non-DE	non-DE
ENSG00000203993	C9orf37	48 h	non-DE	MTB
ENSG00000204010	IFIT1B	All	Yers-Salm	All
ENSG00000204020	LIPN	All	All	Yers-Salm
ENSG00000204070	SYS1	non-DE	non-DE	non-DE
ENSG00000204071	TCEAL6	non-DE	non-DE	non-DE
ENSG00000204084	INPP5B	18 h	Yers-Salm	non-DE
ENSG00000204099	NEU4	non-DE	non-DE	non-DE
ENSG00000204103	MAFB	non-DE	non-DE	non-DE
ENSG00000204104	TRAF3IP1	non-DE	non-DE	non-DE
ENSG00000204116	CHIC1	non-DE	non-DE	non-DE
ENSG00000204120	GIGYF2	non-DE	non-DE	non-DE
ENSG00000204130	RUFY2	non-DE	non-DE	non-DE
ENSG00000204131	NHSL2	18 & 48 h	All	All
ENSG00000204138	PHACTR4	Yers-Salm	Yers-Salm	non-DE
ENSG00000204149	AGAP6	non-DE	non-DE	non-DE
ENSG00000204152	TIMM23B	non-DE	Yers-Salm	non-DE
ENSG00000204160	ZDHHC18	Yers-Salm	non-DE	non-DE
ENSG00000204161	C10orf128	18 & 48 h	All	All
ENSG00000204165	CXorf65	48 h	Yers-Salm	All
ENSG00000204174	NPY4R	non-DE	non-DE	non-DE
ENSG00000204176	SYT15	non-DE	non-DE	Yers-Salm
ENSG00000204178	TMEM57	18 h	All	non-DE
ENSG00000204186	ZDBF2	non-DE	non-DE	non-DE
ENSG00000204209	DAXX	18 & 48 h	All	All
ENSG00000204217	BMPR2	18 & 48 h	Virulent	All
ENSG00000204220	PFDN6	18 h	All	non-DE
ENSG00000204227	RING1	non-DE	non-DE	non-DE
ENSG00000204228	HSD17B8	18 & 48 h	All	All
ENSG00000204231	RXRB	48 h	non-DE	All
ENSG00000204237	OXLD1	Yers-Salm	Yers-Salm	non-DE
ENSG00000204252	HLA-DOA	non-DE	Yers-Salm	Yers-Salm
ENSG00000204256	BRD2	18 h	All	non-DE
ENSG00000204257	HLA-DMA	48 h	Virulent	All
ENSG00000204262	COL5A2	48 h	non-DE	All
ENSG00000204264	PSMB8	Yers-Salm	non-DE	non-DE
ENSG00000204267	TAP2	48 h	Yers-Salm	All
ENSG00000204271	SPIN3	Yers-Salm	Yers-Salm	non-DE
ENSG00000204287	HLA-DRA	non-DE	non-DE	Yers-Salm
ENSG00000204291	COL15A1	18 h	All	Yers-Salm
ENSG00000204301	NOTCH4	48 h	non-DE	All
ENSG00000204304	PBX2	18 h	All	Yers-Salm
ENSG00000204305	AGER	18 h	Virulent	non-DE
ENSG00000204308	RNF5	non-DE	non-DE	non-DE
ENSG00000204310	AGPAT1	non-DE	Yers-Salm	non-DE
ENSG00000204311	DFNB59	non-DE	non-DE	non-DE
ENSG00000204315	FKBPL	non-DE	non-DE	non-DE
ENSG00000204316	MRPL38	18 h	All	All
ENSG00000204344	STK19	Yers-Salm	non-DE	non-DE
ENSG00000204345	CD300LD	18 & 48 h	All	All
ENSG00000204348	DOM3Z	non-DE	non-DE	non-DE
ENSG00000204351	SKIV2L	non-DE	non-DE	non-DE
ENSG00000204352	C9orf129	non-DE	non-DE	non-DE
ENSG00000204356	NELFE	non-DE	Yers-Salm	non-DE
ENSG00000204366	ZBTB12	18 h	All	non-DE
ENSG00000204370	SDHD	non-DE	non-DE	non-DE
ENSG00000204371	EHMT2	18 & 48 h	All	All
ENSG00000204386	NEU1	non-DE	non-DE	non-DE
ENSG00000204387	C6orf48	18 & 48 h	All	All
ENSG00000204388	HSPA1B	Yers-Salm	non-DE	All
ENSG00000204389	HSPA1A	48 h	non-DE	All
ENSG00000204390	HSPA1L	18 & 48 h	All	All
ENSG00000204392	LSM2	18 h	All	non-DE
ENSG00000204394	VARS	18 h	All	non-DE
ENSG00000204397	CARD16	Yers-Salm	Yers-Salm	All
ENSG00000204406	MBD5	18 h	All	Yers-Salm
ENSG00000204410	MSH5	18 & 48 h	All	All
ENSG00000204427	ABHD16A	non-DE	All	non-DE
ENSG00000204428	LY6G5C	48 h	non-DE	All
ENSG00000204435	CSNK2B	non-DE	Yers-Salm	non-DE
ENSG00000204438	GPANK1	18 & 48 h	All	Yers-Salm
ENSG00000204439	C6orf47	non-DE	non-DE	non-DE
ENSG00000204444	APOM	non-DE	non-DE	non-DE
ENSG00000204463	BAG6	non-DE	non-DE	non-DE
ENSG00000204469	PRRC2A	18 h	Virulent	non-DE
ENSG00000204472	AIF1	non-DE	non-DE	non-DE
ENSG00000204482	LST1	48 h	Yers-Salm	MTB
ENSG00000204498	NFKBIL1	48 h	non-DE	All
ENSG00000204514	ZNF814	non-DE	non-DE	non-DE
ENSG00000204516	MICB	Yers-Salm	Yers-Salm	non-DE
ENSG00000204519	ZNF551	Yers-Salm	non-DE	Yers-Salm
ENSG00000204520	MICA	non-DE	non-DE	non-DE
ENSG00000204524	ZNF805	non-DE	Yers-Salm	non-DE
ENSG00000204525	HLA-C	Yers-Salm	Yers-Salm	non-DE
ENSG00000204536	CCHCR1	non-DE	non-DE	non-DE
ENSG00000204560	DHX16	18 h	All	non-DE
ENSG00000204564	C6orf136	non-DE	Yers-Salm	non-DE
ENSG00000204568	MRPS18B	18 & 48 h	All	All
ENSG00000204569	PPP1R10	18 h	All	non-DE
ENSG00000204574	ABCF1	non-DE	non-DE	non-DE
ENSG00000204576	PRR3	Yers-Salm	Virulent	non-DE
ENSG00000204577	LILRB3	All	All	All
ENSG00000204580	DDR1	18 h	Virulent	non-DE
ENSG00000204590	GNL1	Yers-Salm	non-DE	non-DE
ENSG00000204592	HLA-E	Yers-Salm	Yers-Salm	non-DE
ENSG00000204599	TRIM39	18 & 48 h	All	Yers-Salm
ENSG00000204604	ZNF468	non-DE	non-DE	non-DE
ENSG00000204611	ZNF616	48 h	non-DE	All
ENSG00000204619	PPP1R11	18 h	All	non-DE
ENSG00000204628	GNB2L1	18 & 48 h	All	All
ENSG00000204632	HLA-G	Yers-Salm	Yers-Salm	non-DE
ENSG00000204634	TBC1D8	18 h	Yers-Salm	Yers-Salm
ENSG00000204642	HLA-F	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000204644	ZFP57	non-DE	non-DE	non-DE
ENSG00000204653	ASPDH	non-DE	non-DE	non-DE
ENSG00000204673	AKT1S1	18 h	All	non-DE
ENSG00000204681	GABBR1	18 h	Virulent	non-DE
ENSG00000204713	TRIM27	non-DE	Yers-Salm	non-DE
ENSG00000204764	RANBP17	18 h	All	Yers-Salm
ENSG00000204790	CBWD6	18 h	Virulent	non-DE
ENSG00000204822	MRPL53	non-DE	non-DE	non-DE
ENSG00000204839	MROH6	48 h	non-DE	All
ENSG00000204842	ATXN2	non-DE	non-DE	non-DE
ENSG00000204843	DCTN1	non-DE	non-DE	non-DE
ENSG00000204852	TCTN1	18 h	All	non-DE
ENSG00000204856	FAM216A	18 h	All	non-DE
ENSG00000204859	ZBTB48	Yers-Salm	Yers-Salm	non-DE
ENSG00000204899	MZT1	non-DE	non-DE	non-DE
ENSG00000204920	ZNF155	non-DE	non-DE	non-DE
ENSG00000204922	C11orf83	All	All	non-DE
ENSG00000204923	FBXO48	non-DE	Yers-Salm	non-DE
ENSG00000204946	ZNF783	Yers-Salm	non-DE	non-DE
ENSG00000204947	ZNF425	18 h	All	non-DE
ENSG00000204954	C12orf73	Yers-Salm	non-DE	non-DE
ENSG00000204977	TRIM13	18 & 48 h	All	All
ENSG00000204991	SPIRE2	18 h	All	non-DE
ENSG00000205020	CCL4L1	All	All	All
ENSG00000205021	CCL3L1	non-DE	non-DE	non-DE
ENSG00000205047	FLJ00104	Yers-Salm	non-DE	non-DE
ENSG00000205057	CLLU1OS	48 h	non-DE	All
ENSG00000205060	SLC35B4	non-DE	non-DE	non-DE
ENSG00000205078	SYCE1L	non-DE	non-DE	non-DE
ENSG00000205084	TMEM231	18 h	All	non-DE
ENSG00000205085	FAM71F2	18 h	All	non-DE
ENSG00000205133	TRIQK	non-DE	non-DE	non-DE
ENSG00000205138	SDHAF1	All	All	All
ENSG00000205155	PSENEN	non-DE	non-DE	non-DE
ENSG00000205189	ZBTB10	18 & 48 h	All	All
ENSG00000205208	C4orf46	18 h	All	Yers-Salm
ENSG00000205213	LGR4	18 h	All	non-DE
ENSG00000205220	PSMB10	Yers-Salm	non-DE	non-DE
ENSG00000205246	RPSAP58	18 & 48 h	All	All
ENSG00000205250	E2F4	non-DE	non-DE	non-DE
ENSG00000205268	PDE7A	18 & 48 h	All	All
ENSG00000205269	TMEM170B	Yers-Salm	Yers-Salm	non-DE
ENSG00000205277	MUC12	18 & 48 h	MTB	All
ENSG00000205302	SNX2	non-DE	Yers-Salm	non-DE
ENSG00000205309	NT5M	18 & 48 h	All	Yers-Salm
ENSG00000205323	SARNP	non-DE	non-DE	non-DE
ENSG00000205336	GPR56	18 & 48 h	All	All
ENSG00000205339	IPO7	18 h	Virulent	non-DE
ENSG00000205352	PRR13	non-DE	Yers-Salm	non-DE
ENSG00000205356	TECPR1	non-DE	non-DE	non-DE
ENSG00000205358	MT1H	48 h	non-DE	All
ENSG00000205362	MT1A	48 h	Yers-Salm	All
ENSG00000205364	MT1M	18 & 48 h	All	All
ENSG00000205403	CFI	non-DE	non-DE	non-DE
ENSG00000205413	SAMD9	Yers-Salm	Virulent	non-DE
ENSG00000205423	CNEP1R1	non-DE	Yers-Salm	non-DE
ENSG00000205436	EXOC3L4	18 h	All	non-DE
ENSG00000205464	ATP6AP1L	non-DE	Yers-Salm	non-DE
ENSG00000205502	C2CD4B	All	All	All
ENSG00000205517	RGL3	non-DE	non-DE	non-DE
ENSG00000205531	NAP1L4	18 & 48 h	All	Yers-Salm
ENSG00000205542	TMSB4X	18 & 48 h	All	All
ENSG00000205544	TMEM256	18 & 48 h	Virulent	All
ENSG00000205560	CPT1B	18 h	Virulent	Yers-Salm
ENSG00000205571	SMN2	non-DE	non-DE	non-DE
ENSG00000205572	SERF1B	non-DE	Virulent	non-DE
ENSG00000205581	HMGN1	Yers-Salm	non-DE	non-DE
ENSG00000205593	DENND6B	18 & 48 h	All	All
ENSG00000205595	AREGB	All	All	All
ENSG00000205609	EIF3CL	18 h	All	Yers-Salm
ENSG00000205629	LCMT1	non-DE	non-DE	non-DE
ENSG00000205639	MFSD2B	18 h	All	non-DE
ENSG00000205643	CDPF1	18 & 48 h	All	All
ENSG00000205659	LIN52	non-DE	non-DE	non-DE
ENSG00000205670	SMIM11	18 h	All	Yers-Salm
ENSG00000205683	DPF3	non-DE	non-DE	non-DE
ENSG00000205707	LYRM5	non-DE	non-DE	non-DE
ENSG00000205710	C17orf107	18 & 48 h	All	All
ENSG00000205726	ITSN1	18 & 48 h	All	All
ENSG00000205730	ITPRIPL2	Yers-Salm	non-DE	non-DE
ENSG00000205744	DENND1C	Yers-Salm	non-DE	non-DE
ENSG00000205758	CRYZL1	non-DE	non-DE	non-DE
ENSG00000205765	C5orf51	Yers-Salm	non-DE	non-DE
ENSG00000205784	ARRDC5	non-DE	Yers-Salm	non-DE
ENSG00000205808	PPAPDC2	Yers-Salm	Yers-Salm	non-DE
ENSG00000205846	CLEC6A	18 & 48 h	All	All
ENSG00000205863	C1QTNF9B	non-DE	Yers-Salm	non-DE
ENSG00000205927	OLIG2	18 & 48 h	All	All
ENSG00000205937	RNPS1	18 h	All	non-DE
ENSG00000205981	DNAJC19	18 h	All	non-DE
ENSG00000206052	DOK6	18 & 48 h	All	All
ENSG00000206053	HN1L	18 h	All	non-DE
ENSG00000206073	SERPINB4	All	All	Yers-Salm
ENSG00000206190	ATP10A	Yers-Salm	non-DE	non-DE
ENSG00000206418	RAB12	Yers-Salm	Yers-Salm	non-DE
